V1	V2	V3	V4
HNF4A	3172	CATSPER4	378807
HNF4A	3172	CASP2	835
HNF4A	3172	CASKIN2	57513
HNF4A	3172	CASC5	57082
HNF4A	3172	CAPN6	827
HNF4A	3172	CAMSAP3	57662
HNF4A	3172	CAMKK2	10645
HNF4A	3172	CAMK2N1	55450
HNF4A	3172	CALHM2	51063
HNF4A	3172	CACNB2	783
HNF4A	3172	CABP4	57010
HNF4A	3172	CA9	768
HNF4A	3172	C9orf96	169436
HNF4A	3172	C9orf69	90120
HNF4A	3172	C9orf173	441476
HNF4A	3172	C9orf172	389813
HNF4A	3172	C9orf142	286257
HNF4A	3172	C9orf139	401563
HNF4A	3172	C9orf106	414318
HNF4A	3172	C8orf4	56892
HNF4A	3172	C8G	733
HNF4A	3172	C8B	732
HNF4A	3172	C8A	731
HNF4A	3172	C7orf58	79974
HNF4A	3172	C6orf47	57827
HNF4A	3172	C6orf136	221545
HNF4A	3172	C5	727
HNF4A	3172	C4orf52	389203
HNF4A	3172	C4orf51	646603
HNF4A	3172	C4orf46	201725
HNF4A	3172	C4orf32	132720
HNF4A	3172	C4orf3	401152
HNF4A	3172	C4B	721
HNF4A	3172	C4A	720
HNF4A	3172	C3orf65	646600
HNF4A	3172	C3orf32	51066
HNF4A	3172	C2orf82	389084
HNF4A	3172	C2orf62	375307
HNF4A	3172	C2orf54	79919
HNF4A	3172	C20orf72	92667
HNF4A	3172	C20orf196	149840
HNF4A	3172	C20orf166-AS1	253868
HNF4A	3172	C20orf118	140711
HNF4A	3172	C2	717
HNF4A	3172	C1orf56	54964
HNF4A	3172	C1orf51	148523
HNF4A	3172	C1orf213	148898
HNF4A	3172	C1QL3	389941
HNF4A	3172	C1GALT1	56913
HNF4A	3172	C19orf80	55908
HNF4A	3172	C19orf77	284422
HNF4A	3172	C19orf66	55337
HNF4A	3172	C19orf6	91304
HNF4A	3172	C19orf54	284325
HNF4A	3172	C19orf43	79002
HNF4A	3172	C19orf33	64073
HNF4A	3172	C17orf99	100141515
HNF4A	3172	C17orf61-PLSCR3	100529211
HNF4A	3172	C17orf61	254863
HNF4A	3172	C17orf50	146853
HNF4A	3172	C17orf107	100130311
HNF4A	3172	C17orf105	284067
HNF4A	3172	C16orf53	79447
HNF4A	3172	C16orf5	29965
HNF4A	3172	C16orf48	84080
HNF4A	3172	C15orf59	388135
HNF4A	3172	C15orf39	56905
HNF4A	3172	C14orf21	161424
HNF4A	3172	C14orf2	9556
HNF4A	3172	C12orf52	84934
HNF4A	3172	C11orf95	65998
HNF4A	3172	C11orf86	254439
HNF4A	3172	C11orf73	51501
HNF4A	3172	C11orf52	91894
HNF4A	3172	C11orf31	280636
HNF4A	3172	C10orf81	79949
HNF4A	3172	C10orf76	79591
HNF4A	3172	C10orf32-AS3MT	100528007
HNF4A	3172	C10orf32	119032
HNF4A	3172	C10orf25	220979
HNF4A	3172	C10orf140	387640
HNF4A	3172	C10orf125	282969
HNF4A	3172	C10orf108	414235
HNF4A	3172	C10orf10	11067
HNF4A	3172	BTN3A2	11118
HNF4A	3172	BTN2A3P	54718
HNF4A	3172	BST1	683
HNF4A	3172	BRP44L	51660
HNF4A	3172	BRP44	25874
HNF4A	3172	BREA2	286076
HNF4A	3172	BPHL	670
HNF4A	3172	BMP10	27302
HNF4A	3172	BMF	90427
HNF4A	3172	BHLHA15	168620
HNF4A	3172	BET1	10282
HNF4A	3172	BCL9L	283149
HNF4A	3172	BCL6	604
HNF4A	3172	BCL3	602
HNF4A	3172	BCL11A	53335
HNF4A	3172	BCKDK	10295
HNF4A	3172	BCAR3	8412
HNF4A	3172	BCAR1	9564
HNF4A	3172	BAZ1B	9031
HNF4A	3172	BARX1	56033
HNF4A	3172	BAD	572
HNF4A	3172	B4GALT4	8702
HNF4A	3172	B3GNT2	10678
HNF4A	3172	B3GNT1	11041
HNF4A	3172	B3GALT1	8708
HNF4A	3172	AZGP1	563
HNF4A	3172	AURKA	6790
HNF4A	3172	ATXN7L1	222255
HNF4A	3172	ATXN7	6314
HNF4A	3172	ATPAF1	64756
HNF4A	3172	ATP6V1A	523
HNF4A	3172	ATP2A3	489
HNF4A	3172	ATN1	1822
HNF4A	3172	ATF4	468
HNF4A	3172	ATF2	1386
HNF4A	3172	ATAT1	79969
HNF4A	3172	ASTN2	23245
HNF4A	3172	ASPA	443
HNF4A	3172	ASB7	140460
HNF4A	3172	ARX	170302
HNF4A	3172	ARSF	416
HNF4A	3172	ARRDC5	645432
HNF4A	3172	ARL8A	127829
HNF4A	3172	ARL6IP6	151188
HNF4A	3172	ARL5A	26225
HNF4A	3172	ARL17B	100506084
HNF4A	3172	ARL17A	51326
HNF4A	3172	ARID5B	84159
HNF4A	3172	ARID1A	8289
HNF4A	3172	ARHGEF5	7984
HNF4A	3172	ARHGEF26	26084
HNF4A	3172	ARHGEF25	115557
HNF4A	3172	ARHGEF10L	55160
HNF4A	3172	ARHGAP30	257106
HNF4A	3172	ARHGAP1	392
HNF4A	3172	APOM	55937
HNF4A	3172	APOL1	8542
HNF4A	3172	APOF	319
HNF4A	3172	APOC3	345
HNF4A	3172	APOC2	344
HNF4A	3172	APOC1P1	342
HNF4A	3172	APOB	338
HNF4A	3172	APOA5	116519
HNF4A	3172	APOA4	337
HNF4A	3172	APBB2	323
HNF4A	3172	AP4S1	11154
HNF4A	3172	AP1AR	55435
HNF4A	3172	ANXA2	302
HNF4A	3172	ANKS1B	56899
HNF4A	3172	ANKS1A	23294
HNF4A	3172	ANKRD63	100131244
HNF4A	3172	ANKRD52	283373
HNF4A	3172	ANKRD11	29123
HNF4A	3172	ANKHD1-EIF4EBP3	404734
HNF4A	3172	ANKHD1	54882
HNF4A	3172	ANAPC5	51433
HNF4A	3172	AMPD2	271
HNF4A	3172	AMMECR1	9949
HNF4A	3172	AMBRA1	55626
HNF4A	3172	AMBP	259
HNF4A	3172	AMACR	23600
HNF4A	3172	ALMS1P	200420
HNF4A	3172	ALLC	55821
HNF4A	3172	ALKBH7	84266
HNF4A	3172	ALDH5A1	7915
HNF4A	3172	ALDH3B1	221
HNF4A	3172	AKR1C4	1109
HNF4A	3172	AKR1C3	8644
HNF4A	3172	AKAP2	11217
HNF4A	3172	AKAP1	8165
HNF4A	3172	AJUBA	84962
HNF4A	3172	AIM1	202
HNF4A	3172	AIG1	51390
HNF4A	3172	AIFM3	150209
HNF4A	3172	AIFM2	84883
HNF4A	3172	AHCY	191
HNF4A	3172	AGXT2	64902
HNF4A	3172	AGPS	8540
HNF4A	3172	AGPAT1	10554
HNF4A	3172	AGMO	392636
HNF4A	3172	AGMAT	79814
HNF4A	3172	AGFG2	3268
HNF4A	3172	AFP	174
HNF4A	3172	AFMID	125061
HNF4A	3172	AFF3	3899
HNF4A	3172	AFAP1-AS1	84740
HNF4A	3172	AFAP1	60312
HNF4A	3172	AES	166
HNF4A	3172	ADRB3	155
HNF4A	3172	ADH4	127
HNF4A	3172	ADD3	120
HNF4A	3172	ADCY7	113
HNF4A	3172	ADAMTS9	56999
HNF4A	3172	ADAMTS19	171019
HNF4A	3172	ADAM21	8747
HNF4A	3172	ADAM17	6868
HNF4A	3172	ADAM12	8038
HNF4A	3172	ACY3	91703
HNF4A	3172	ACY1	95
HNF4A	3172	ACTR3C	653857
HNF4A	3172	ACTB	60
HNF4A	3172	ACSS2	55902
HNF4A	3172	ACSM2B	348158
HNF4A	3172	ACSF2	80221
HNF4A	3172	ACPT	93650
HNF4A	3172	ACP2	53
HNF4A	3172	ACOX2	8309
HNF4A	3172	ACOT13	55856
HNF4A	3172	ACLY	47
HNF4A	3172	ACBD4	79777
HNF4A	3172	ACADVL	37
HNF4A	3172	ACAA2	10449
HNF4A	3172	ABLIM1	3983
HNF4A	3172	ABHD16B	140701
HNF4A	3172	ABHD14B	84836
HNF4A	3172	ABCD3	5825
HNF4A	3172	ABCD1	215
HNF4A	3172	ABCC2	1244
HNF4A	3172	ABCC10	89845
HNF4A	3172	AATK	9625
HNF4A	3172	AASS	10157
HNF4A	3172	AAMP	14
HNF1A	6927	ZRANB2-AS1	100132618
HNF1A	6927	ZNF683	257101
HNF1A	6927	ZNF536	9745
HNF1A	6927	ZNF462	58499
HNF1A	6927	ZMYND8	23613
HNF1A	6927	ZFYVE1	53349
HNF1A	6927	ZFAT	57623
HNF1A	6927	ZEB2	9839
HNF1A	6927	ZBTB44	29068
HNF1A	6927	YY2	404281
HNF1A	6927	WRAP73	49856
HNF1A	6927	WFDC9	259240
HNF1A	6927	WEE1	7465
HNF1A	6927	WDR78	79819
HNF1A	6927	WDR27	253769
HNF1A	6927	WBP4	11193
HNF1A	6927	VWC2L-IT1	100885780
HNF1A	6927	VWA7	80737
HNF1A	6927	VSIG1	340547
HNF1A	6927	VMO1	284013
HNF1A	6927	VGLL3	389136
HNF1A	6927	VEPH1	79674
HNF1A	6927	USP3	9960
HNF1A	6927	UPP2	151531
HNF1A	6927	UNC50	25972
HNF1A	6927	UMOD	7369
HNF1A	6927	UBE2H	7328
HNF1A	6927	UBE2E1	7324
HNF1A	6927	TYRO3	7301
HNF1A	6927	TXNDC16	57544
HNF1A	6927	TTR	7276
HNF1A	6927	TTLL6	284076
HNF1A	6927	TTC9C	283237
HNF1A	6927	TTC36	143941
HNF1A	6927	TSHZ1	10194
HNF1A	6927	TRPS1	7227
HNF1A	6927	TRIM54	57159
HNF1A	6927	TREX2	11219
HNF1A	6927	TP53INP2	58476
HNF1A	6927	TP53AIP1	63970
HNF1A	6927	TNS1	7145
HNF1A	6927	TMPRSS11E	28983
HNF1A	6927	TMEM86B	255043
HNF1A	6927	TMEM72	643236
HNF1A	6927	TMEM27	57393
HNF1A	6927	TMEM194B	100131211
HNF1A	6927	TMCO5A	145942
HNF1A	6927	TMCC2	9911
HNF1A	6927	TMBIM6	7009
HNF1A	6927	TLE4	7091
HNF1A	6927	TLE3	7090
HNF1A	6927	TLCD1	116238
HNF1A	6927	TINAG	27283
HNF1A	6927	TIFA	92610
HNF1A	6927	THTPA	79178
HNF1A	6927	TFEC	22797
HNF1A	6927	TEX11	56159
HNF1A	6927	TES	26136
HNF1A	6927	TCP11	6954
HNF1A	6927	TCF4	6925
HNF1A	6927	TCEA3	6920
HNF1A	6927	TBXAS1	6916
HNF1A	6927	TBX2	6909
HNF1A	6927	TBL1X	6907
HNF1A	6927	TBC1D1	23216
HNF1A	6927	TAS2R60	338398
HNF1A	6927	TAGAP	117289
HNF1A	6927	TAF9	6880
HNF1A	6927	SUPT16H	11198
HNF1A	6927	STT3B	201595
HNF1A	6927	STK39	27347
HNF1A	6927	STEAP2	261729
HNF1A	6927	STAT5B	6777
HNF1A	6927	STARD13-AS2	100874241
HNF1A	6927	SPTSSB	165679
HNF1A	6927	SPON1	10418
HNF1A	6927	SPINK5	11005
HNF1A	6927	SPINK1	6690
HNF1A	6927	SPATA22	84690
HNF1A	6927	SP9	100131390
HNF1A	6927	SNX4	8723
HNF1A	6927	SNX21	90203
HNF1A	6927	SNORD66	692107
HNF1A	6927	SNORD124	100113390
HNF1A	6927	SMOC1	64093
HNF1A	6927	SMEK3P	139420
HNF1A	6927	SMC6	79677
HNF1A	6927	SLCO4C1	353189
HNF1A	6927	SLCO4A1	28231
HNF1A	6927	SLCO1B3	28234
HNF1A	6927	SLCO1B1	10599
HNF1A	6927	SLC7A13	157724
HNF1A	6927	SLC6A5	9152
HNF1A	6927	SLC44A1	23446
HNF1A	6927	SLC39A14	23516
HNF1A	6927	SLC37A4	2542
HNF1A	6927	SLC35G1	159371
HNF1A	6927	SLC30A8	169026
HNF1A	6927	SLC26A3	1811
HNF1A	6927	SLC25A5-AS1	100303728
HNF1A	6927	SLC25A25	114789
HNF1A	6927	SLC23A1	9963
HNF1A	6927	SLC13A1	6561
HNF1A	6927	SLC12A1	6557
HNF1A	6927	SIRT3	23410
HNF1A	6927	SHQ1	55164
HNF1A	6927	SHKBP1	92799
HNF1A	6927	SHB	6461
HNF1A	6927	SGK2	10110
HNF1A	6927	SFTA2	389376
HNF1A	6927	SERPINF2	5345
HNF1A	6927	SERPINA7	6906
HNF1A	6927	SERPINA1	5265
HNF1A	6927	SEMA5A	9037
HNF1A	6927	SEMA4G	57715
HNF1A	6927	SEMA3A	10371
HNF1A	6927	SELS	55829
HNF1A	6927	SDSL	113675
HNF1A	6927	SCOC	60592
HNF1A	6927	SCML1	6322
HNF1A	6927	SCAI	286205
HNF1A	6927	SATB1	6304
HNF1A	6927	SAT2	112483
HNF1A	6927	S100G	795
HNF1A	6927	RWDD3	25950
HNF1A	6927	RREB1	6239
HNF1A	6927	RNU6ATAC	100151684
HNF1A	6927	RNU6-16	100873753
HNF1A	6927	RNF186	54546
HNF1A	6927	RNF182	221687
HNF1A	6927	RNF111	54778
HNF1A	6927	RNASE4	6038
HNF1A	6927	RHBG	57127
HNF1A	6927	RGS21	431704
HNF1A	6927	RGNEF	64283
HNF1A	6927	RETN	56729
HNF1A	6927	RCAN2	10231
HNF1A	6927	RBMX2	51634
HNF1A	6927	RBM26-AS1	100505538
HNF1A	6927	RASSF7	8045
HNF1A	6927	RAI14	26064
HNF1A	6927	RAG1	5896
HNF1A	6927	RAD9B	144715
HNF1A	6927	RAB6A	5870
HNF1A	6927	RAB3IP	117177
HNF1A	6927	RAB38	23682
HNF1A	6927	PUF60	22827
HNF1A	6927	PTCHD2	57540
HNF1A	6927	PTBP3	9991
HNF1A	6927	PRODH2	58510
HNF1A	6927	PROC	5624
HNF1A	6927	PRICKLE1	144165
HNF1A	6927	PRDM13	59336
HNF1A	6927	PRDM12	59335
HNF1A	6927	PPP1R18	170954
HNF1A	6927	PPP1R10	5514
HNF1A	6927	PPIEL	728448
HNF1A	6927	PPFIBP2	8495
HNF1A	6927	PPFIA2	8499
HNF1A	6927	PPARGC1A	10891
HNF1A	6927	PPARA	5465
HNF1A	6927	PPAPDC2	403313
HNF1A	6927	POU5F1B	5462
HNF1A	6927	POU4F1	5457
HNF1A	6927	POU2F1	5451
HNF1A	6927	POU1F1	5449
HNF1A	6927	PLEKHG3	26030
HNF1A	6927	PLA1A	51365
HNF1A	6927	PKHD1	5314
HNF1A	6927	PITRM1	10531
HNF1A	6927	PIK3R1	5295
HNF1A	6927	PHLDB2	90102
HNF1A	6927	PHLDB1	23187
HNF1A	6927	PHF21A	51317
HNF1A	6927	PER1	5187
HNF1A	6927	PDZK1IP1-AS1	100874253
HNF1A	6927	PDGFRA	5156
HNF1A	6927	PDE1A	5136
HNF1A	6927	PCSK9	255738
HNF1A	6927	PCDHGB6	56100
HNF1A	6927	PCDHGB3	56102
HNF1A	6927	PCDHGA10	56106
HNF1A	6927	PCDHB13	56123
HNF1A	6927	PCDHB12	56124
HNF1A	6927	PCDH9	5101
HNF1A	6927	PCDH20	64881
HNF1A	6927	PCDH1	5097
HNF1A	6927	PCCA-AS1	100885777
HNF1A	6927	PBX3	5090
HNF1A	6927	PARD3B	117583
HNF1A	6927	PANX3	116337
HNF1A	6927	PAK4	10298
HNF1A	6927	P2RX5-TAX1BP3	100533970
HNF1A	6927	P2RX5	5026
HNF1A	6927	OVCH2	341277
HNF1A	6927	OTX1	5013
HNF1A	6927	ORC4	5000
HNF1A	6927	OR8H3	390152
HNF1A	6927	OR8H1	219469
HNF1A	6927	OR4C45	403257
HNF1A	6927	OR1B1	347169
HNF1A	6927	OLFM4	10562
HNF1A	6927	ODZ1	10178
HNF1A	6927	NRXN3	9369
HNF1A	6927	NRCAM	4897
HNF1A	6927	NRAS	4893
HNF1A	6927	NR4A2	4929
HNF1A	6927	NR2F2	7026
HNF1A	6927	NR1H4	9971
HNF1A	6927	NR1H3	10062
HNF1A	6927	NPRL2	10641
HNF1A	6927	NPFFR2	10886
HNF1A	6927	NMNAT2	23057
HNF1A	6927	NLGN2	57555
HNF1A	6927	NLGN1	22871
HNF1A	6927	NFIB	4781
HNF1A	6927	NFE2L2	4780
HNF1A	6927	NFATC4	4776
HNF1A	6927	NCKAP5	344148
HNF1A	6927	NBLA00301	79804
HNF1A	6927	NBEA	26960
HNF1A	6927	NAPSB	256236
HNF1A	6927	NAGS	162417
HNF1A	6927	MZT1	440145
HNF1A	6927	MYOG	4656
HNF1A	6927	MYO1C	4641
HNF1A	6927	MYL2	4633
HNF1A	6927	MYCN	4613
HNF1A	6927	MYBPHL	343263
HNF1A	6927	MSTN	2660
HNF1A	6927	MST1P9	11223
HNF1A	6927	MSS51	118490
HNF1A	6927	MSANTD3-TMEFF1	100526694
HNF1A	6927	MORC4	79710
HNF1A	6927	MKLN1	4289
HNF1A	6927	MIR9-2	407047
HNF1A	6927	MIR802	768219
HNF1A	6927	MIR621	693206
HNF1A	6927	MIR608	693193
HNF1A	6927	MIR568	693153
HNF1A	6927	MIR5580	100847076
HNF1A	6927	MIR548H3	100302287
HNF1A	6927	MIR4795	100616161
HNF1A	6927	MIR4787	100616138
HNF1A	6927	MIR4683	100616500
HNF1A	6927	MIR4673	100616242
HNF1A	6927	MIR4668	100616114
HNF1A	6927	MIR4513	100616183
HNF1A	6927	MIR4497	100616454
HNF1A	6927	MIR4289	100423015
HNF1A	6927	MIR4264	100422888
HNF1A	6927	MIR3922	100500843
HNF1A	6927	MIR375	494324
HNF1A	6927	MIR3158-1	100422900
HNF1A	6927	MIR3131	100422957
HNF1A	6927	MIR1280	100302200
HNF1A	6927	MIR1265	100302116
HNF1A	6927	MIR1260B	100422991
HNF1A	6927	MIR103B2	100302282
HNF1A	6927	MIR1-2	406905
HNF1A	6927	MIA2	117153
HNF1A	6927	METTL6	131965
HNF1A	6927	METTL21D	79609
HNF1A	6927	MET	4233
HNF1A	6927	MESDC2	23184
HNF1A	6927	MEIS2	4212
HNF1A	6927	MEG3	55384
HNF1A	6927	MDH2	4191
HNF1A	6927	MCU	90550
HNF1A	6927	MCC	4163
HNF1A	6927	MARCKS	4082
HNF1A	6927	MARCH10	162333
HNF1A	6927	MAPK14	1432
HNF1A	6927	MAP2	4133
HNF1A	6927	LYPD6B	130576
HNF1A	6927	LYG1	129530
HNF1A	6927	LTBP1	4052
HNF1A	6927	LRRC69	100130742
HNF1A	6927	LRRC19	64922
HNF1A	6927	LPP	4026
HNF1A	6927	LOC727677	727677
HNF1A	6927	LOC645434	645434
HNF1A	6927	LOC644656	644656
HNF1A	6927	LOC643542	643542
HNF1A	6927	LOC642366	642366
HNF1A	6927	LOC338588	338588
HNF1A	6927	LOC283663	283663
HNF1A	6927	LOC283143	283143
HNF1A	6927	LOC145837	145837
HNF1A	6927	LOC100506585	100506585
HNF1A	6927	LOC100506385	100506385
HNF1A	6927	LOC100506368	100506368
HNF1A	6927	LOC100505835	100505835
HNF1A	6927	LOC100192378	100192378
HNF1A	6927	LOC100134368	100134368
HNF1A	6927	LOC100131626	100131626
HNF1A	6927	LOC100130275	100130275
HNF1A	6927	LOC100129716	100129716
HNF1A	6927	LNX1-AS2	100873955
HNF1A	6927	LMO7	4008
HNF1A	6927	LMBRD2	92255
HNF1A	6927	LIPC	3990
HNF1A	6927	LINC00466	199899
HNF1A	6927	LINC00461	645323
HNF1A	6927	LINC00052	145978
HNF1A	6927	LINC-ROR	100885779
HNF1A	6927	LIMS2	55679
HNF1A	6927	LIMCH1	22998
HNF1A	6927	LGALS2	3957
HNF1A	6927	LFNG	3955
HNF1A	6927	LEFTY2	7044
HNF1A	6927	LCE3A	353142
HNF1A	6927	LAMB1	3912
HNF1A	6927	KRT25	147183
HNF1A	6927	KRT222	125113
HNF1A	6927	KRT2	3849
HNF1A	6927	KLRG2	346689
HNF1A	6927	KLHL7-AS1	100775104
HNF1A	6927	KLHL5	51088
HNF1A	6927	KLHL28	54813
HNF1A	6927	KLF9	687
HNF1A	6927	KLC4	89953
HNF1A	6927	KIFC3	3801
HNF1A	6927	KDM3A	55818
HNF1A	6927	KCP	375616
HNF1A	6927	KCNQ5-AS1	100873997
HNF1A	6927	KCNQ1DN	55539
HNF1A	6927	KCNMB2	10242
HNF1A	6927	KCNK9	51305
HNF1A	6927	KCNJ16	3773
HNF1A	6927	KCNIP3	30818
HNF1A	6927	KCND3	3752
HNF1A	6927	KBTBD12	166348
HNF1A	6927	KANSL1-AS1	644246
HNF1A	6927	IRX4	50805
HNF1A	6927	IRF9	10379
HNF1A	6927	IHH	3549
HNF1A	6927	IGSF11	152404
HNF1A	6927	IGBP1P1	280655
HNF1A	6927	ID4	3400
HNF1A	6927	IBTK	25998
HNF1A	6927	HTR4	3360
HNF1A	6927	HTA	283902
HNF1A	6927	HSPE1-MOB4	100529241
HNF1A	6927	HSPE1	3336
HNF1A	6927	HS3ST4	9951
HNF1A	6927	HS3ST3A1	9955
HNF1A	6927	HRK	8739
HNF1A	6927	HOXC13	3229
HNF1A	6927	HOXB2	3212
HNF1A	6927	HOXA3	3200
HNF1A	6927	HOXA10-HOXA9	100534589
HNF1A	6927	HOXA10	3206
HNF1A	6927	HOXA1	3198
HNF1A	6927	HGFAC	3083
HNF1A	6927	HEY1	23462
HNF1A	6927	HES3	390992
HNF1A	6927	HDAC9	9734
HNF1A	6927	HBXIP	10542
HNF1A	6927	HAO1	54363
HNF1A	6927	HABP2	3026
HNF1A	6927	GUCY2GP	390003
HNF1A	6927	GUCA2B	2981
HNF1A	6927	GUCA2A	2980
HNF1A	6927	GRK5	2869
HNF1A	6927	GPX2	2877
HNF1A	6927	GPX1	2876
HNF1A	6927	GPR50	9248
HNF1A	6927	GPR101	83550
HNF1A	6927	GPC3	2719
HNF1A	6927	GOLT1A	127845
HNF1A	6927	GNE	10020
HNF1A	6927	GNA12	2768
HNF1A	6927	GJB2	2706
HNF1A	6927	GJB1	2705
HNF1A	6927	GCH1	2643
HNF1A	6927	GC	2638
HNF1A	6927	GATA6	2627
HNF1A	6927	GALNT7	51809
HNF1A	6927	GABRD	2563
HNF1A	6927	G6PC	2538
HNF1A	6927	FZD8	8325
HNF1A	6927	FXYD2	486
HNF1A	6927	FTSJD1	55783
HNF1A	6927	FRMD5	84978
HNF1A	6927	FOXP2	93986
HNF1A	6927	FOXC1	2296
HNF1A	6927	FOXA3	3171
HNF1A	6927	FLJ43663	378805
HNF1A	6927	FLJ42709	441094
HNF1A	6927	FIGN	55137
HNF1A	6927	FIBP	9158
HNF1A	6927	FHL1	2273
HNF1A	6927	FGFR4	2264
HNF1A	6927	FGF12	2257
HNF1A	6927	FGD3	89846
HNF1A	6927	FERMT3	83706
HNF1A	6927	FBXL22	283807
HNF1A	6927	FAM76B	143684
HNF1A	6927	FAM59A	64762
HNF1A	6927	FAM184B	27146
HNF1A	6927	FAM178A	55719
HNF1A	6927	FAM118B	79607
HNF1A	6927	FABP1	2168
HNF1A	6927	F13A1	2162
HNF1A	6927	ETS2	2114
HNF1A	6927	ESRRG	2104
HNF1A	6927	ERRFI1	54206
HNF1A	6927	ERMP1	79956
HNF1A	6927	EPHB3	2049
HNF1A	6927	EPHA7	2045
HNF1A	6927	EPB49	2039
HNF1A	6927	ENOX1	55068
HNF1A	6927	EMX2OS	196047
HNF1A	6927	EMX2	2018
HNF1A	6927	ELF1	1997
HNF1A	6927	ELAVL4	1996
HNF1A	6927	EIF2AK1	27102
HNF1A	6927	EIF1AX	1964
HNF1A	6927	EGOT	100126791
HNF1A	6927	EGLN2	112398
HNF1A	6927	EFCAB5	374786
HNF1A	6927	EEF1A2	1917
HNF1A	6927	E2F3	1871
HNF1A	6927	DZIP1L	199221
HNF1A	6927	DSCAML1	57453
HNF1A	6927	DSCAM-AS1	100506492
HNF1A	6927	DPP10	57628
HNF1A	6927	DPF3	8110
HNF1A	6927	DOCK3	1795
HNF1A	6927	DNAJC6	9829
HNF1A	6927	DNAJC14	85406
HNF1A	6927	DMRTC2	63946
HNF1A	6927	DMD	1756
HNF1A	6927	DLG2	1740
HNF1A	6927	DKK1	22943
HNF1A	6927	DKFZP434K028	26070
HNF1A	6927	DHX36	170506
HNF1A	6927	DHRS2	10202
HNF1A	6927	DDX6	1656
HNF1A	6927	DDC	1644
HNF1A	6927	DDAH1	23576
HNF1A	6927	DCDC2	51473
HNF1A	6927	DCAF16	54876
HNF1A	6927	DAD1	1603
HNF1A	6927	DACT1	51339
HNF1A	6927	DAAM1	23002
HNF1A	6927	CXorf65	158830
HNF1A	6927	CXorf1	9142
HNF1A	6927	CXXC4	80319
HNF1A	6927	CXCR2P1	3580
HNF1A	6927	CUEDC1	404093
HNF1A	6927	CSTT	164380
HNF1A	6927	CSPG4	1464
HNF1A	6927	CRLF1	9244
HNF1A	6927	CREB5	9586
HNF1A	6927	CRB3	92359
HNF1A	6927	CPT1B	1375
HNF1A	6927	CPS1	1373
HNF1A	6927	CPOX	1371
HNF1A	6927	CPNE1	8904
HNF1A	6927	COL4A6	1288
HNF1A	6927	COL4A3	1285
HNF1A	6927	CNTN1	1272
HNF1A	6927	CNTFR	1271
HNF1A	6927	CNKSR3	154043
HNF1A	6927	CLIC1	1192
HNF1A	6927	CLDN2	9075
HNF1A	6927	CLCN5	1184
HNF1A	6927	CLCF1	23529
HNF1A	6927	CIRH1A	84916
HNF1A	6927	CHST9-AS1	147429
HNF1A	6927	CHST15	51363
HNF1A	6927	CHRD	8646
HNF1A	6927	CHD1	1105
HNF1A	6927	CFI	3426
HNF1A	6927	CES5A	221223
HNF1A	6927	CECR3	27442
HNF1A	6927	CDH17	1015
HNF1A	6927	CDH16	1014
HNF1A	6927	CDH1	999
HNF1A	6927	CDC42EP4	23580
HNF1A	6927	CDC42BPA	8476
HNF1A	6927	CCS	9973
HNF1A	6927	CCDC79	283847
HNF1A	6927	CCDC167	154467
HNF1A	6927	CBLN4	140689
HNF1A	6927	CBFA2T2	9139
HNF1A	6927	CAPN11	11131
HNF1A	6927	CALCR	799
HNF1A	6927	CALB2	794
HNF1A	6927	CACNA2D3-AS1	100874237
HNF1A	6927	CA5BP1	340591
HNF1A	6927	C9orf71	169693
HNF1A	6927	C8orf86	389649
HNF1A	6927	C8orf44-SGK3	100533105
HNF1A	6927	C8orf44	56260
HNF1A	6927	C8A	731
HNF1A	6927	C4orf22	255119
HNF1A	6927	C4BPA	722
HNF1A	6927	C3orf26	84319
HNF1A	6927	C22orf32	91689
HNF1A	6927	C1orf98	554279
HNF1A	6927	C1orf43	25912
HNF1A	6927	C1orf116	79098
HNF1A	6927	C1orf111	284680
HNF1A	6927	C19orf80	55908
HNF1A	6927	C19orf77	284422
HNF1A	6927	C19orf46	163183
HNF1A	6927	C17orf81	23587
HNF1A	6927	C17orf108	201229
HNF1A	6927	C14orf79	122616
HNF1A	6927	C14orf23	387978
HNF1A	6927	C14orf176	643382
HNF1A	6927	C12orf59	120939
HNF1A	6927	C12orf50	160419
HNF1A	6927	BTG4	54766
HNF1A	6927	BRWD3	254065
HNF1A	6927	BATF2	116071
HNF1A	6927	BAMBI	25805
HNF1A	6927	BAG6	7917
HNF1A	6927	ATP6V1G2-DDX39B	100532737
HNF1A	6927	ATP6V1G2	534
HNF1A	6927	ATP5L	10632
HNF1A	6927	ATP2C1	27032
HNF1A	6927	ASPA	443
HNF1A	6927	ARHGAP31	57514
HNF1A	6927	ARHGAP26-AS1	100874239
HNF1A	6927	AQP9	366
HNF1A	6927	APOH	350
HNF1A	6927	AP1S2	8905
HNF1A	6927	ANKS1B	56899
HNF1A	6927	ANK3	288
HNF1A	6927	ANG	283
HNF1A	6927	AMMECR1	9949
HNF1A	6927	AMELX	265
HNF1A	6927	AMBP	259
HNF1A	6927	ALX3	257
HNF1A	6927	ALDOB	229
HNF1A	6927	ALDH1A2	8854
HNF1A	6927	ALB	213
HNF1A	6927	AHCYL2	23382
HNF1A	6927	AHCTF1	25909
HNF1A	6927	AGR2	10551
HNF1A	6927	AGA	175
HNF1A	6927	AFP	174
HNF1A	6927	AFM	173
HNF1A	6927	ADD3	120
