"V1"	"V2"	"V3"
29.4	10365.3	0.03541364
14183.4	10201.3	0.07247299
29.4	10201.3	0.07247299
14183.4	8927.3	0.1119837
29.4	8927.3	0.1119837
14183.4	80224.3	0.1265647
29.4	80224.3	0.1265647
14183.4	309.3	0.1170404
29.4	309.3	0.1170404
14183.4	57010.3	0.09976658
29.4	57010.3	0.09976658
14183.4	23059.3	0.06754353
29.4	23059.3	0.06754353
14183.4	80255.3	0.08733472
29.4	80255.3	0.08733472
14183.4	10772.3	0.01377854
29.4	10772.3	0.01377854
14183.4	54476.3	0.2771058
29.4	54476.3	0.2771058
14183.4	619279.3	0.2244223
29.4	619279.3	0.2244223
14183.4	25780.3	0.06224027
29.4	25780.3	0.06224027
14183.4	29062.3	0.08438222
29.4	29062.3	0.08438222
14183.4	152815.3	0.06202409
29.4	152815.3	0.06202409
14183.4	2885.3	0.03342074
29.4	2885.3	0.03342074
14183.4	9296.3	0.05311854
29.4	9296.3	0.05311854
14183.4	7554.3	0.09208252
29.4	7554.3	0.09208252
14183.4	6895.3	0.03561334
29.4	6895.3	0.03561334
14183.4	27433.3	0.1082919
29.4	27433.3	0.1082919
14183.4	114609.3	0.0869916
29.4	114609.3	0.0869916
14183.4	91300.3	0.1966805
29.4	91300.3	0.1966805
14183.4	84134.3	0.006217377
29.4	84134.3	0.006217377
14183.4	55295.3	0.1283328
29.4	55295.3	0.1283328
14183.4	11057.3	0.1008546
29.4	11057.3	0.1008546
14183.4	55653.3	0.009018101
29.4	55653.3	0.009018101
14183.4	50852.3	0.05499329
29.4	50852.3	0.05499329
14183.4	83931.3	0.003006247
29.4	83931.3	0.003006247
14183.4	1262.3	0.02100571
29.4	1262.3	0.02100571
14183.4	477.3	0.04213706
29.4	477.3	0.04213706
14183.4	2669.3	0.01912552
29.4	2669.3	0.01912552
14183.4	116064.3	0.08213216
29.4	116064.3	0.08213216
14183.4	79794.3	0.08701997
29.4	79794.3	0.08701997
14183.4	51520.3	0.09420718
29.4	51520.3	0.09420718
14183.4	51329.3	0.008698409
29.4	51329.3	0.008698409
14183.4	23.3	0.08648512
29.4	23.3	0.08648512
14183.4	7528.3	0.03669482
29.4	7528.3	0.03669482
14183.4	10491.3	0.001102494
29.4	10491.3	0.001102494
14183.4	6634.3	0.09726949
29.4	6634.3	0.09726949
14183.4	10238.3	0.01510552
29.4	10238.3	0.01510552
14183.4	328.3	0.06096298
29.4	328.3	0.06096298
14183.4	56203.3	0.09739749
29.4	56203.3	0.09739749
14183.4	352909.3	0.1690302
29.4	352909.3	0.1690302
14183.4	91522.3	0.01933683
29.4	91522.3	0.01933683
14183.4	25938.3	0.2107642
29.4	25938.3	0.2107642
14183.4	8192.3	0.02603095
29.4	8192.3	0.02603095
14183.4	84273.3	0.0740446
29.4	84273.3	0.0740446
14183.4	899.3	0.02439948
29.4	899.3	0.02439948
14183.4	79230.3	0.01482332
29.4	79230.3	0.01482332
14183.4	5130.3	0.02178034
29.4	5130.3	0.02178034
14183.4	144404.3	0.1039314
29.4	144404.3	0.1039314
14183.4	84902.3	0.06565511
29.4	84902.3	0.06565511
14183.4	84897.3	0.1752194
29.4	84897.3	0.1752194
14183.4	4144.3	0.02556512
29.4	4144.3	0.02556512
14183.4	23597.3	0.04635393
29.4	23597.3	0.04635393
14183.4	23170.3	0.09335092
29.4	23170.3	0.09335092
14183.4	29780.3	0.09135367
29.4	29780.3	0.09135367
14183.4	90780.3	0.04453198
29.4	90780.3	0.04453198
14183.4	114327.3	0.01697318
29.4	114327.3	0.01697318
14183.4	151556.3	0.2007599
29.4	151556.3	0.2007599
14183.4	253143.3	0.08590711
29.4	253143.3	0.08590711
14183.4	3949.3	0.1185613
29.4	3949.3	0.1185613
14183.4	64785.3	0.05993743
29.4	64785.3	0.05993743
14183.4	9581.3	0.1635347
29.4	9581.3	0.1635347
14183.4	8140.3	0.1460094
29.4	8140.3	0.1460094
14183.4	87178.3	0.07343747
29.4	87178.3	0.07343747
14183.4	5881.3	0.08474685
29.4	5881.3	0.08474685
14183.4	23678.3	0.001491105
29.4	23678.3	0.001491105
14183.4	127544.3	0.02788665
29.4	127544.3	0.02788665
14183.4	55333.3	0.06199522
29.4	55333.3	0.06199522
14183.4	8726.3	0.007844678
29.4	8726.3	0.007844678
14183.4	5609.3	0.05167681
29.4	5609.3	0.05167681
14183.4	55327.3	0.01412166
29.4	55327.3	0.01412166
14183.4	90576.3	0.04284172
29.4	90576.3	0.04284172
14183.4	23549.3	0.03609909
29.4	23549.3	0.03609909
14183.4	4731.3	0.1333166
29.4	4731.3	0.1333166
14183.4	2730.3	0.1456614
29.4	2730.3	0.1456614
14183.4	9924.3	0.05926652
29.4	9924.3	0.05926652
14183.4	375248.3	0.0174603
29.4	375248.3	0.0174603
14183.4	55033.3	0.07119187
29.4	55033.3	0.07119187
14183.4	90624.3	0.01531044
29.4	90624.3	0.01531044
14183.4	55729.3	0.02716192
29.4	55729.3	0.02716192
3651.4	54805.3	0.2265022
6.4	54805.3	0.2265022
3651.4	84530.3	0.06425346
6.4	84530.3	0.06425346
3651.4	5906.3	0.186228
6.4	5906.3	0.186228
3651.4	440193.3	0.1963429
6.4	440193.3	0.1963429
3651.4	5062.3	0.05497278
6.4	5062.3	0.05497278
3651.4	51006.3	0.0896234
6.4	51006.3	0.0896234
3651.4	3607.3	0.06934832
6.4	3607.3	0.06934832
3651.4	144406.3	0.3212423
6.4	144406.3	0.3212423
3651.4	3178.3	0.01622905
6.4	3178.3	0.01622905
3651.4	8036.3	0.07927715
6.4	8036.3	0.07927715
3651.4	114804.3	0.3436236
6.4	114804.3	0.3436236
3651.4	6091.3	0.2606958
6.4	6091.3	0.2606958
3651.4	23080.3	0.2553187
6.4	23080.3	0.2553187
3651.4	8884.3	0.06902785
6.4	8884.3	0.06902785
3651.4	51573.3	0.0785227
6.4	51573.3	0.0785227
3651.4	57091.3	0.01129362
6.4	57091.3	0.01129362
3651.4	54806.3	0.06486478
6.4	54806.3	0.06486478
3651.4	332.3	0.3617645
6.4	332.3	0.3617645
3651.4	57532.3	0.04927639
6.4	57532.3	0.04927639
3651.4	143279.3	0.04992037
6.4	143279.3	0.04992037
3651.4	4001.3	0.2656418
6.4	4001.3	0.2656418
3651.4	6470.3	0.002959694
6.4	6470.3	0.002959694
3651.4	23164.3	0.0142572
6.4	23164.3	0.0142572
3651.4	2055.3	0.1607551
6.4	2055.3	0.1607551
3651.4	114794.3	0.1635175
6.4	114794.3	0.1635175
3651.4	5567.3	0.2047851
6.4	5567.3	0.2047851
3651.4	6197.3	0.07019555
6.4	6197.3	0.07019555
3651.4	84866.3	0.203037
6.4	84866.3	0.203037
3651.4	220988.3	0.1277751
6.4	220988.3	0.1277751
3651.4	3092.3	0.3091624
6.4	3092.3	0.3091624
3651.4	4642.3	0.04785192
6.4	4642.3	0.04785192
3651.4	344787.3	0.1476724
6.4	344787.3	0.1476724
3651.4	5618.3	0.1601335
6.4	5618.3	0.1601335
3651.4	1591.3	0.07884162
6.4	1591.3	0.07884162
3651.4	3455.3	0.1032808
6.4	3455.3	0.1032808
3651.4	7543.3	0.1702117
6.4	7543.3	0.1702117
3651.4	2872.3	0.002432087
6.4	2872.3	0.002432087
3651.4	79155.3	0.02794636
6.4	79155.3	0.02794636
3651.4	63939.3	0.094223
6.4	63939.3	0.094223
3651.4	3673.3	0.2217979
6.4	3673.3	0.2217979
3651.4	90557.3	0.03266092
6.4	90557.3	0.03266092
3651.4	2589.3	0.1376177
6.4	2589.3	0.1376177
3651.4	27069.3	0.06976157
6.4	27069.3	0.06976157
3651.4	84924.3	0.1326482
6.4	84924.3	0.1326482
3651.4	57494.3	0.1693929
6.4	57494.3	0.1693929
3651.4	84343.3	0.2044371
6.4	84343.3	0.2044371
3651.4	55602.3	0.02320863
6.4	55602.3	0.02320863
3651.4	51704.3	0.2222334
6.4	51704.3	0.2222334
3651.4	26035.3	0.1628915
6.4	26035.3	0.1628915
3651.4	285855.3	0.1284759
6.4	285855.3	0.1284759
3651.4	3014.3	0.2892705
6.4	3014.3	0.2892705
3651.4	7163.3	0.08514282
6.4	7163.3	0.08514282
3651.4	7832.3	0.2330799
6.4	7832.3	0.2330799
3651.4	114882.3	0.04118532
6.4	114882.3	0.04118532
3651.4	55720.3	0.05216447
6.4	55720.3	0.05216447
3651.4	57537.3	0.2617484
6.4	57537.3	0.2617484
3651.4	79596.3	0.2338313
6.4	79596.3	0.2338313
3651.4	85451.3	0.2208896
6.4	85451.3	0.2208896
3651.4	2697.3	0.3091339
6.4	2697.3	0.3091339
3651.4	9764.3	0.1668277
6.4	9764.3	0.1668277
3651.4	4012.3	0.2146727
6.4	4012.3	0.2146727
3651.4	284611.3	0.1789728
6.4	284611.3	0.1789728
3651.4	144983.3	0.2393854
6.4	144983.3	0.2393854
3651.4	5693.3	0.03486615
6.4	5693.3	0.03486615
3651.4	387521.3	0.01456256
6.4	387521.3	0.01456256
3651.4	7037.3	0.1895187
6.4	7037.3	0.1895187
3651.4	55186.3	0.1049646
6.4	55186.3	0.1049646
3651.4	10493.3	0.002634776
6.4	10493.3	0.002634776
3651.4	25776.3	0.1099749
6.4	25776.3	0.1099749
3651.4	5892.3	0.0603679
6.4	5892.3	0.0603679
3651.4	89890.3	0.2184878
6.4	89890.3	0.2184878
3651.4	292.3	0.1557626
6.4	292.3	0.1557626
3651.4	9424.3	0.2336787
6.4	9424.3	0.2336787
3651.4	342035.3	0.1232481
6.4	342035.3	0.1232481
3651.4	6304.3	0.2063471
6.4	6304.3	0.2063471
3651.4	7335.3	0.07707822
6.4	7335.3	0.07707822
3651.4	55149.3	0.1366996
6.4	55149.3	0.1366996
3651.4	51312.3	0.2735925
6.4	51312.3	0.2735925
3651.4	150094.3	0.2344495
6.4	150094.3	0.2344495
3651.4	29967.3	0.09970242
6.4	29967.3	0.09970242
3651.4	6301.3	0.01311129
6.4	6301.3	0.01311129
3651.4	25900.3	0.1129002
6.4	25900.3	0.1129002
3651.4	85236.3	0.01334278
6.4	85236.3	0.01334278
3651.4	126017.3	0.2388108
6.4	126017.3	0.2388108
3651.4	8408.3	0.04897744
6.4	8408.3	0.04897744
3651.4	51313.3	0.002844638
6.4	51313.3	0.002844638
3651.4	26094.3	0.04177501
6.4	26094.3	0.04177501
3651.4	51.3	0.03944141
6.4	51.3	0.03944141
3651.4	6232.3	0.3965269
6.4	6232.3	0.3965269
454.4	7127.3	0.3881669
481.4	7127.3	0.3881669
454.4	6624.3	0.03502667
481.4	6624.3	0.03502667
454.4	64837.3	0.3306656
481.4	64837.3	0.3306656
454.4	30000.3	0.09996249
481.4	30000.3	0.09996249
454.4	57332.3	0.2225195
481.4	57332.3	0.2225195
454.4	6838.3	0.05154379
481.4	6838.3	0.05154379
454.4	4773.3	0.2112394
481.4	4773.3	0.2112394
454.4	5326.3	0.1871162
481.4	5326.3	0.1871162
454.4	598.3	0.01885161
481.4	598.3	0.01885161
454.4	4782.3	0.03317431
481.4	4782.3	0.03317431
454.4	5579.3	0.06354245
481.4	5579.3	0.06354245
454.4	9777.3	0.1574739
481.4	9777.3	0.1574739
454.4	8140.3	0.008440654
481.4	8140.3	0.008440654
454.4	596.3	0.1517735
481.4	596.3	0.1517735
454.4	83595.3	0.1627468
481.4	83595.3	0.1627468
454.4	3636.3	0.08548649
481.4	3636.3	0.08548649
454.4	1435.3	0.2612829
481.4	1435.3	0.2612829
454.4	124590.3	0.1387031
481.4	124590.3	0.1387031
454.4	55909.3	0.1098666
481.4	55909.3	0.1098666
454.4	10848.3	0.06734259
481.4	10848.3	0.06734259
454.4	23414.3	0.2175735
481.4	23414.3	0.2175735
454.4	2619.3	0.1441979
481.4	2619.3	0.1441979
454.4	114787.3	0.003088237
481.4	114787.3	0.003088237
454.4	207.3	0.06920291
481.4	207.3	0.06920291
454.4	27134.3	0.2187589
481.4	27134.3	0.2187589
454.4	115650.3	0.1714159
481.4	115650.3	0.1714159
454.4	5155.3	0.2629189
481.4	5155.3	0.2629189
454.4	10743.3	0.1739774
481.4	10743.3	0.1739774
454.4	54552.3	0.02977954
481.4	54552.3	0.02977954
454.4	396.3	0.06260136
481.4	396.3	0.06260136
454.4	27351.3	0.2064987
481.4	27351.3	0.2064987
454.4	1200.3	0.002081821
481.4	1200.3	0.002081821
454.4	56262.3	0.06121554
481.4	56262.3	0.06121554
454.4	51204.3	0.04852272
481.4	51204.3	0.04852272
454.4	3977.3	0.01249662
481.4	3977.3	0.01249662
454.4	27044.3	0.0307665
481.4	27044.3	0.0307665
454.4	7430.3	0.03514547
481.4	7430.3	0.03514547
454.4	4609.3	0.4984129
481.4	4609.3	0.4984129
454.4	64122.3	0.1802018
481.4	64122.3	0.1802018
454.4	10498.3	0.08134317
481.4	10498.3	0.08134317
454.4	22870.3	0.02857138
481.4	22870.3	0.02857138
454.4	208.3	0.1728221
481.4	208.3	0.1728221
3658.4	23507.3	0.01073043
3313.4	23507.3	0.01073043
3658.4	10678.3	0.2454055
3313.4	10678.3	0.2454055
3658.4	619279.3	0.1046784
3313.4	619279.3	0.1046784
3658.4	117177.3	0.09219547
3313.4	117177.3	0.09219547
3658.4	89790.3	0.1819648
3313.4	89790.3	0.1819648
3658.4	1432.3	0.04489657
3313.4	1432.3	0.04489657
3658.4	84919.3	0.0005109495
3313.4	84919.3	0.0005109495
3658.4	10795.3	0.01599695
3313.4	10795.3	0.01599695
3658.4	23164.3	0.03773462
3313.4	23164.3	0.03773462
3658.4	5366.3	0.212797
3313.4	5366.3	0.212797
3658.4	133619.3	0.05241612
3313.4	133619.3	0.05241612
3658.4	10438.3	0.07365576
3313.4	10438.3	0.07365576
3658.4	79646.3	0.1185171
3313.4	79646.3	0.1185171
3658.4	571.3	0.202762
3313.4	571.3	0.202762
3658.4	57492.3	0.004399905
3313.4	57492.3	0.004399905
3658.4	55432.3	0.2998663
3313.4	55432.3	0.2998663
3658.4	9120.3	0.1864753
3313.4	9120.3	0.1864753
3658.4	1371.3	0.3441046
3313.4	1371.3	0.3441046
3658.4	1462.3	0.1665527
3313.4	1462.3	0.1665527
3658.4	51729.3	0.1821047
3313.4	51729.3	0.1821047
3658.4	9519.3	0.3527874
3313.4	9519.3	0.3527874
3658.4	7436.3	0.2427125
3313.4	7436.3	0.2427125
3658.4	6635.3	0.06911005
3313.4	6635.3	0.06911005
3658.4	4520.3	0.2839433
3313.4	4520.3	0.2839433
3658.4	138151.3	0.006973414
3313.4	138151.3	0.006973414
3658.4	134359.3	0.1213545
3313.4	134359.3	0.1213545
3658.4	83596.3	0.07156024
3313.4	83596.3	0.07156024
3658.4	51582.3	0.0004655929
3313.4	51582.3	0.0004655929
3658.4	50854.3	0.008871739
3313.4	50854.3	0.008871739
3658.4	694.3	0.05403266
3313.4	694.3	0.05403266
3658.4	54665.3	0.3161276
3313.4	54665.3	0.3161276
3658.4	144455.3	0.2301772
3313.4	144455.3	0.2301772
3658.4	115294.3	0.0756137
3313.4	115294.3	0.0756137
3658.4	55527.3	0.0671199
3313.4	55527.3	0.0671199
3658.4	51427.3	0.2603469
3313.4	51427.3	0.2603469
3658.4	92014.3	0.05868786
3313.4	92014.3	0.05868786
5.4	81614.3	0.26187
17994.4	81614.3	0.26187
5.4	79699.3	0.08752677
17994.4	79699.3	0.08752677
5.4	23582.3	0.250115
17994.4	23582.3	0.250115
5.4	112939.3	0.09344182
17994.4	112939.3	0.09344182
5.4	7408.3	0.006425
17994.4	7408.3	0.006425
5.4	10079.3	0.0847142
17994.4	10079.3	0.0847142
5.4	10252.3	0.09760489
17994.4	10252.3	0.09760489
5.4	10163.3	0.2492922
17994.4	10163.3	0.2492922
5.4	659.3	0.2563781
17994.4	659.3	0.2563781
5.4	91120.3	0.1091712
17994.4	91120.3	0.1091712
5.4	51341.3	0.2491277
17994.4	51341.3	0.2491277
5.4	80169.3	0.01230742
17994.4	80169.3	0.01230742
5.4	80207.3	0.2024178
17994.4	80207.3	0.2024178
5.4	55759.3	0.1025182
17994.4	55759.3	0.1025182
5.4	6723.3	0.3359913
17994.4	6723.3	0.3359913
5.4	7058.3	0.1563947
17994.4	7058.3	0.1563947
5.4	54802.3	0.008377279
17994.4	54802.3	0.008377279
5.4	382.3	0.07551529
17994.4	382.3	0.07551529
5.4	10721.3	0.106528
17994.4	10721.3	0.106528
5.4	116228.3	0.2620288
17994.4	116228.3	0.2620288
5.4	8570.3	0.1505479
17994.4	8570.3	0.1505479
5.4	54361.3	0.141561
17994.4	54361.3	0.141561
5.4	167826.3	0.04366567
17994.4	167826.3	0.04366567
5.4	27295.3	0.04640404
17994.4	27295.3	0.04640404
5.4	84859.3	0.1108027
17994.4	84859.3	0.1108027
5.4	134147.3	0.1012339
17994.4	134147.3	0.1012339
5.4	10454.3	0.1132966
17994.4	10454.3	0.1132966
5.4	57617.3	0.01249312
17994.4	57617.3	0.01249312
5.4	8110.3	0.2756155
17994.4	8110.3	0.2756155
5.4	22870.3	0.3528969
17994.4	22870.3	0.3528969
4987.4	26122.3	0.2818703
5769.4	26122.3	0.2818703
4987.4	283464.3	0.1709506
5769.4	283464.3	0.1709506
4987.4	3094.3	0.05762207
5769.4	3094.3	0.05762207
4987.4	25843.3	0.08794486
5769.4	25843.3	0.08794486
4987.4	51727.3	0.2640454
5769.4	51727.3	0.2640454
4987.4	6477.3	0.1866484
5769.4	6477.3	0.1866484
4987.4	121227.3	0.2378403
5769.4	121227.3	0.2378403
4987.4	22903.3	0.07969313
5769.4	22903.3	0.07969313
4987.4	1508.3	0.09056774
5769.4	1508.3	0.09056774
4987.4	5062.3	0.04764199
5769.4	5062.3	0.04764199
4987.4	4881.3	0.1526946
5769.4	4881.3	0.1526946
4987.4	65065.3	0.3082658
5769.4	65065.3	0.3082658
4987.4	8036.3	0.06156742
5769.4	8036.3	0.06156742
4987.4	4306.3	0.2817128
5769.4	4306.3	0.2817128
4987.4	51701.3	0.2867405
5769.4	51701.3	0.2867405
4987.4	1829.3	0.09854513
5769.4	1829.3	0.09854513
4987.4	51340.3	0.07210793
5769.4	51340.3	0.07210793
4987.4	7175.3	0.1777101
5769.4	7175.3	0.1777101
4987.4	2114.3	0.3473497
5769.4	2114.3	0.3473497
4987.4	4087.3	0.286232
5769.4	4087.3	0.286232
4987.4	8654.3	0.5398843
5769.4	8654.3	0.5398843
4987.4	54861.3	0.01553317
5769.4	54861.3	0.01553317
4987.4	388962.3	0.04555526
5769.4	388962.3	0.04555526
4987.4	55972.3	0.1154714
5769.4	55972.3	0.1154714
4987.4	167227.3	0.4177879
5769.4	167227.3	0.4177879
4987.4	488.3	0.08519492
5769.4	488.3	0.08519492
4987.4	79693.3	0.05555507
5769.4	79693.3	0.05555507
4987.4	3988.3	0.1746922
5769.4	3988.3	0.1746922
4987.4	5814.3	0.1812326
5769.4	5814.3	0.1812326
4987.4	9631.3	0.3845749
5769.4	9631.3	0.3845749
4987.4	996.3	0.02881726
5769.4	996.3	0.02881726
4987.4	5238.3	0.05613795
5769.4	5238.3	0.05613795
4987.4	131076.3	0.1052807
5769.4	131076.3	0.1052807
4987.4	389206.3	0.1264117
5769.4	389206.3	0.1264117
4987.4	4899.3	0.040943
5769.4	4899.3	0.040943
4987.4	10049.3	0.2620934
5769.4	10049.3	0.2620934
4987.4	65125.3	0.04189158
5769.4	65125.3	0.04189158
4987.4	27258.3	0.06606233
5769.4	27258.3	0.06606233
4987.4	136.3	0.08619678
5769.4	136.3	0.08619678
4987.4	1399.3	0.09444536
5769.4	1399.3	0.09444536
4987.4	10794.3	0.5015652
5769.4	10794.3	0.5015652
4987.4	346389.3	0.09234726
5769.4	346389.3	0.09234726
4987.4	442721.3	0.07031389
5769.4	442721.3	0.07031389
4987.4	7803.3	0.5035174
5769.4	7803.3	0.5035174
4987.4	84924.3	0.02094299
5769.4	84924.3	0.02094299
4987.4	7093.3	0.08459799
5769.4	7093.3	0.08459799
4987.4	7337.3	0.205178
5769.4	7337.3	0.205178
4987.4	55814.3	0.2352301
5769.4	55814.3	0.2352301
4987.4	7322.3	0.05758986
5769.4	7322.3	0.05758986
4987.4	84919.3	0.02915953
5769.4	84919.3	0.02915953
4987.4	23244.3	0.1107704
5769.4	23244.3	0.1107704
4987.4	8774.3	0.2953416
5769.4	8774.3	0.2953416
4987.4	571.3	0.1748782
5769.4	571.3	0.1748782
4987.4	116068.3	0.1717256
5769.4	116068.3	0.1717256
4987.4	93.3	0.06693089
5769.4	93.3	0.06693089
4987.4	57606.3	0.05963365
5769.4	57606.3	0.05963365
4987.4	10252.3	0.4476521
5769.4	10252.3	0.4476521
4987.4	55209.3	0.4191426
5769.4	55209.3	0.4191426
4987.4	29074.3	0.1488061
5769.4	29074.3	0.1488061
4987.4	5901.3	0.2106691
5769.4	5901.3	0.2106691
4987.4	2627.3	0.2346081
5769.4	2627.3	0.2346081
4987.4	84135.3	0.2031192
5769.4	84135.3	0.2031192
4987.4	351.3	0.07919143
5769.4	351.3	0.07919143
4987.4	8087.3	0.03001008
5769.4	8087.3	0.03001008
4987.4	22998.3	0.1290523
5769.4	22998.3	0.1290523
4987.4	4193.3	0.1854324
5769.4	4193.3	0.1854324
4987.4	57520.3	0.2664195
5769.4	57520.3	0.2664195
4987.4	51008.3	0.001600729
5769.4	51008.3	0.001600729
4987.4	57512.3	0.2883739
5769.4	57512.3	0.2883739
4987.4	6319.3	0.1994514
5769.4	6319.3	0.1994514
4987.4	4893.3	0.05084585
5769.4	4893.3	0.05084585
4987.4	7813.3	0.3100971
5769.4	7813.3	0.3100971
4987.4	23151.3	0.2609257
5769.4	23151.3	0.2609257
4987.4	1968.3	0.04372588
5769.4	1968.3	0.04372588
4987.4	9295.3	0.2780552
5769.4	9295.3	0.2780552
4987.4	1808.3	0.2052601
5769.4	1808.3	0.2052601
4987.4	221937.3	0.1396094
5769.4	221937.3	0.1396094
4987.4	22800.3	0.2007628
5769.4	22800.3	0.2007628
4987.4	595.3	0.1277093
5769.4	595.3	0.1277093
4987.4	114793.3	0.2881289
5769.4	114793.3	0.2881289
4987.4	23212.3	0.1140393
5769.4	23212.3	0.1140393
4987.4	27075.3	0.112332
5769.4	27075.3	0.112332
4987.4	1979.3	0.09412997
5769.4	1979.3	0.09412997
4987.4	64919.3	0.0962749
5769.4	64919.3	0.0962749
4987.4	6522.3	0.2571801
5769.4	6522.3	0.2571801
4987.4	151963.3	0.1027039
5769.4	151963.3	0.1027039
4987.4	6386.3	0.04981458
5769.4	6386.3	0.04981458
4987.4	80205.3	0.3252787
5769.4	80205.3	0.3252787
4987.4	7675.3	0.2036888
5769.4	7675.3	0.2036888
4987.4	89782.3	0.05403838
5769.4	89782.3	0.05403838
4987.4	11017.3	0.17574
5769.4	11017.3	0.17574
4987.4	284996.3	0.3511693
5769.4	284996.3	0.3511693
4987.4	127933.3	0.2439129
5769.4	127933.3	0.2439129
4987.4	203523.3	0.4633809
5769.4	203523.3	0.4633809
4987.4	8723.3	0.0756137
5769.4	8723.3	0.0756137
4987.4	64766.3	0.08579865
5769.4	64766.3	0.08579865
4987.4	79980.3	0.2435512
5769.4	79980.3	0.2435512
4987.4	8693.3	0.04329778
5769.4	8693.3	0.04329778
4987.4	285203.3	0.1914968
5769.4	285203.3	0.1914968
4987.4	64393.3	0.3099017
5769.4	64393.3	0.3099017
4987.4	123041.3	0.1780718
5769.4	123041.3	0.1780718
18359.4	54496.3	0.2519443
18359.4	22837.3	0.05127022
18359.4	10038.3	0.1091151
18359.4	138639.3	0.008876183
18359.4	84271.3	0.1561496
18359.4	27113.3	0.004872172
18359.4	6722.3	0.1318623
18359.4	286205.3	0.183564
18359.4	599.3	0.05146539
18359.4	85480.3	0.5087316
18359.4	78990.3	0.1153221
18359.4	54956.3	0.1245143
18359.4	10061.3	0.03890232
18359.4	65264.3	0.09129172
18359.4	56910.3	0.07314363
18359.4	332.3	0.3507527
18359.4	8682.3	0.00241185
18359.4	2175.3	0.1191333
18359.4	8243.3	0.1053605
18359.4	81544.3	0.1063612
18359.4	115.3	0.1617955
18359.4	51534.3	0.0675509
18359.4	55082.3	0.2413394
18359.4	64324.3	0.4350334
18359.4	79073.3	0.2409733
18359.4	221458.3	0.1073714
18359.4	23025.3	0.1238419
18359.4	8863.3	0.1941159
18359.4	3925.3	0.08841712
18359.4	146691.3	0.03348401
18359.4	7803.3	0.09923604
18359.4	79879.3	0.1231427
18359.4	151194.3	0.03816471
18359.4	3662.3	0.03504606
18359.4	54567.3	0.1334997
18359.4	113419.3	0.005098317
18359.4	51704.3	0.2802328
18359.4	11264.3	0.0559906
18359.4	26153.3	0.4888813
18359.4	5978.3	0.08615964
18359.4	9679.3	0.1495382
18359.4	285855.3	0.09783655
18359.4	610.3	0.4202362
18359.4	90411.3	0.1514192
18359.4	140885.3	0.241075
18359.4	29988.3	0.1934943
18359.4	116113.3	0.1785872
18359.4	3385.3	0.01771905
18359.4	353500.3	0.08347108
18359.4	6794.3	0.2197748
18359.4	91252.3	0.006615807
18359.4	2012.3	0.1939993
18359.4	9422.3	0.3419016
18359.4	9231.3	0.03118897
18359.4	10286.3	0.1185171
18359.4	2962.3	0.051785
18359.4	4298.3	0.07110112
18359.4	55167.3	0.3693498
18359.4	64856.3	0.0421304
18359.4	23386.3	0.1751428
826.4	10635.3	0.05889551
773.4	10635.3	0.05889551
826.4	56898.3	0.0818396
773.4	56898.3	0.0818396
826.4	5684.3	0.01094184
773.4	5684.3	0.01094184
826.4	5519.3	0.004362771
773.4	5519.3	0.004362771
826.4	219654.3	0.1740707
773.4	219654.3	0.1740707
826.4	3339.3	0.2049005
773.4	3339.3	0.2049005
826.4	25843.3	0.1393765
773.4	25843.3	0.1393765
826.4	5451.3	0.1415464
773.4	5451.3	0.1415464
826.4	80344.3	0.004165544
773.4	80344.3	0.004165544
826.4	6257.3	0.02692043
773.4	6257.3	0.02692043
826.4	2592.3	0.1407109
773.4	2592.3	0.1407109
826.4	54880.3	0.1653463
773.4	54880.3	0.1653463
826.4	8837.3	0.1889055
773.4	8837.3	0.1889055
826.4	773.3	0.1497183
773.4	773.3	0.1497183
826.4	2342.3	0.1730547
773.4	2342.3	0.1730547
826.4	8682.3	0.06205614
773.4	8682.3	0.06205614
826.4	53615.3	0.1816652
773.4	53615.3	0.1816652
826.4	10714.3	0.05683825
773.4	10714.3	0.05683825
826.4	2113.3	0.1028197
773.4	2113.3	0.1028197
826.4	54961.3	0.2656813
773.4	54961.3	0.2656813
826.4	8503.3	0.1615312
773.4	8503.3	0.1615312
826.4	3976.3	0.07692914
773.4	3976.3	0.07692914
826.4	953.3	3.673874e-05
773.4	953.3	3.673874e-05
826.4	10695.3	0.1519431
773.4	10695.3	0.1519431
826.4	147687.3	0.06341245
773.4	147687.3	0.06341245
826.4	220988.3	0.008765176
773.4	220988.3	0.008765176
826.4	54093.3	0.02554831
773.4	54093.3	0.02554831
826.4	25788.3	0.01058045
773.4	25788.3	0.01058045
826.4	25855.3	0.04820225
773.4	25855.3	0.04820225
826.4	3606.3	0.3750322
773.4	3606.3	0.3750322
826.4	604.3	0.03414076
773.4	604.3	0.03414076
826.4	5742.3	0.3477098
773.4	5742.3	0.3477098
826.4	5170.3	0.1252097
773.4	5170.3	0.1252097
826.4	7538.3	0.006638996
773.4	7538.3	0.006638996
826.4	94009.3	0.06202158
773.4	94009.3	0.06202158
826.4	8463.3	0.07988206
773.4	8463.3	0.07988206
826.4	26580.3	0.2605767
773.4	26580.3	0.2605767
826.4	2932.3	0.1397791
773.4	2932.3	0.1397791
826.4	80725.3	0.08074423
773.4	80725.3	0.08074423
826.4	1265.3	0.05434869
773.4	1265.3	0.05434869
826.4	9479.3	0.1077996
773.4	9479.3	0.1077996
826.4	5817.3	0.111507
773.4	5817.3	0.111507
826.4	433.3	0.1763293
