	mi2		
9986.5	9453.4	0.08054448	0.08336291
9986.5	57228.4	0.1285817	0.133081
9986.5	342926.4	0.1147636	0.1187794
9986.5	79603.4	0.1078282	0.1116013
9986.5	137994.4	0.007447758	0.007708372
9986.5	130026.4	0.04553155	0.0471248
9986.5	6865.4	0.04511291	0.04669151
9986.5	132.4	0.09925055	0.1027235
9986.5	26164.4	0.007102486	0.007351018
9986.5	80011.4	0.1871676	0.193717
9986.5	27034.4	0.02588041	0.02678603
9986.5	10686.4	0.03860474	0.03995561
9986.5	10681.4	0.1322272	0.1368541
9986.5	2218.4	0.002425387	0.002510257
9986.5	8216.4	0.01406168	0.01455373
9986.5	7704.4	0.03097107	0.03205481
9986.5	55293.4	0.1314665	0.1360668
9986.5	57477.4	0.1111898	0.1150806
9986.5	115827.4	0.1602244	0.165831
9986.5	152926.4	0.003236197	0.003349439
9986.5	91754.4	0.01130548	0.01170109
9986.5	81033.4	0.2559461	0.2649022
9986.5	10691.4	0.04708278	0.04873031
9986.5	858.4	0.01473139	0.01524687
9986.5	1368.4	0.06885386	0.07126321
9986.5	501.4	0.1052569	0.10894
9986.5	10450.4	0.03931842	0.04069426
9986.5	401563.4	0.082922	0.08582362
9986.5	51057.4	0.03650178	0.03777906
9986.5	403.4	0.009386892	0.00971536
9986.5	84735.4	0.04901562	0.05073079
9986.5	375748.4	0.0819279	0.08479474
9986.5	128864.4	0.001038457	0.001074795
9986.5	23235.4	0.05817703	0.06021277
9986.5	54617.4	0.1051368	0.1088158
9986.5	91039.4	0.0120313	0.0124523
9986.5	63934.4	0.1000437	0.1035445
9986.5	3903.4	0.05079273	0.05257008
9986.5	3077.4	0.1312547	0.1358476
9986.5	79701.4	0.07790577	0.08063187
9986.5	286053.4	0.06178584	0.06394786
9986.5	2966.4	0.2129175	0.220368
9986.5	2916.4	0.1240638	0.1284051
9986.5	1048.4	0.02243868	0.02322386
9986.5	55802.4	0.06772156	0.07009128
9986.5	283459.4	0.03476989	0.03598657
9986.5	8671.4	0.1391044	0.1439719
9986.5	84552.4	0.00955432	0.009888647
9986.5	10249.4	0.2274961	0.2354567
9986.5	197021.4	0.03599644	0.03725604
9986.5	116844.4	0.04123908	0.04268212
9986.5	6152.4	0	0
9986.5	2801.4	0.03913742	0.04050692
9986.5	200315.4	0.1823305	0.1887106
9986.5	10225.4	0.0009449059	0.0009779703
9986.5	22921.4	0.1646714	0.1704337
9986.5	64776.4	0.07916336	0.08193346
9986.5	1390.4	0.08972161	0.09286117
9986.5	8542.4	0.116855	0.120944
9986.5	286075.4	0.004274122	0.004423683
9986.5	54749.4	0.1065603	0.1102891
9986.5	23225.4	0.06490629	0.06717751
9986.5	54993.4	0.007891242	0.008167375
9986.5	728621.4	0.001585257	0.001640729
9986.5	25880.4	0.1000313	0.1035317
9986.5	199953.4	0.03026414	0.03132315
9986.5	374920.4	0.04269993	0.0441941
9986.5	54884.4	0.1117866	0.1156983
9986.5	121214.4	0.1297112	0.1342501
9986.5	284613.4	0.04082908	0.04225778
9986.5	7039.4	0.03221904	0.03334645
9986.5	27309.4	0.03201469	0.03313495
9986.5	10841.4	0.1537487	0.1591287
9986.5	400745.4	0.01026779	0.01062708
9986.5	90678.4	0.07010219	0.07255522
9986.5	160428.4	0.0371416	0.03844127
9986.5	158038.4	0.01345476	0.01392557
9986.5	338322.4	0.03195466	0.03307283
9986.5	115330.4	0.02235132	0.02313344
9986.5	102288414.4	0.05732279	0.05932864
9986.5	10052.4	0.05595399	0.05791195
9986.5	2491.4	0.03194753	0.03306545
9986.5	55971.4	0.1473347	0.1524902
9986.5	26507.4	0.1353279	0.1400634
9986.5	79746.4	0.2872302	0.297281
9986.5	2110.4	0.05425097	0.05614933
9986.5	2204.4	0.01118694	0.01157839
9986.5	64792.4	0.1050409	0.1087165
9986.5	54756.4	0.003235476	0.003348693
9986.5	203414.4	0.03124488	0.03233821
9986.5	81562.4	0.03704869	0.0383451
9986.5	91862.4	0.03859978	0.03995047
9986.5	25939.4	0.1601602	0.1657646
9986.5	26984.4	0.1374508	0.1422605
9986.5	81793.4	0.1429408	0.1479426
9986.5	7172.4	0.01710383	0.01770233
9986.5	55757.4	0.1824447	0.1888288
9986.5	81025.4	0.02179905	0.02256185
16428.5	2064.4	0.03939979	0.04077847
16428.5	1654.4	0.009693692	0.0100329
16428.5	27161.4	0.06345785	0.06567838
16428.5	9422.4	0.04666126	0.04829405
16428.5	81.4	0.003982039	0.004121379
16428.5	9702.4	0.03939979	0.04077847
16428.5	23384.4	0.04278702	0.04428423
16428.5	11258.4	0.02495488	0.02582811
16428.5	57532.4	0.02896808	0.02998174
16428.5	9927.4	0.02146145	0.02221244
16428.5	8660.4	0.08678342	0.08982017
16428.5	11176.4	0.05662889	0.05861046
16428.5	552889.4	0.07264158	0.07518347
16428.5	7832.4	0.05118686	0.052978
16428.5	10472.4	0.08678342	0.08982017
16428.5	3344.4	0.08678342	0.08982017
16428.5	6239.4	0.04666126	0.04829405
16428.5	80311.4	0.04278702	0.04428423
16428.5	27300.4	0.08678342	0.08982017
16428.5	6789.4	0.02315174	0.02396187
16428.5	4097.4	0.07264158	0.07518347
16428.5	6498.4	0.03639057	0.03766396
16428.5	4084.4	0.05118686	0.052978
16428.5	5565.4	0.08678342	0.08982017
16428.5	285598.4	0.03939979	0.04077847
16428.5	134829.4	0.01190151	0.01231797
16428.5	6495.4	0.1242508	0.1285987
16428.5	65244.4	0.08678342	0.08982017
16428.5	29974.4	0.04278702	0.04428423
16428.5	5027.4	0.04666126	0.04829405
16428.5	79628.4	0.05662889	0.05861046
16428.5	162394.4	0.04666126	0.04829405
16428.5	3111.4	0.1242508	0.1285987
16428.5	4324.4	0.03122295	0.03231551
16428.5	65243.4	0.08678342	0.08982017
16428.5	129685.4	0.03939979	0.04077847
16428.5	79447.4	0.03368335	0.03486201
16428.5	51373.4	0.03122295	0.03231551
16428.5	162239.4	0.03122295	0.03231551
16428.5	10221.4	0.04278702	0.04428423
16428.5	26051.4	0.02688703	0.02782787
16428.5	586.4	0.03639057	0.03766396
16428.5	10579.4	0.03368335	0.03486201
16428.5	9351.4	0.009693692	0.0100329
16428.5	114904.4	0.07264158	0.07518347
16428.5	347734.4	0.03368335	0.03486201
16428.5	7562.4	0.05662889	0.05861046
16428.5	23305.4	0.06345785	0.06567838
16428.5	90317.4	0.1242508	0.1285987
16428.5	339896.4	0.08678342	0.08982017
16428.5	57473.4	0.08678342	0.08982017
16428.5	8353.4	0.07264158	0.07518347
16428.5	8833.4	0.03639057	0.03766396
16428.5	10201.4	0.05118686	0.052978
16428.5	400935.4	0.01559339	0.01613903
16428.5	5317.4	0.04666126	0.04829405
16428.5	171392.4	0.1242508	0.1285987
16428.5	22874.4	0.08678342	0.08982017
16428.5	6897.4	0.01559339	0.01613903
16428.5	84134.4	0.1242508	0.1285987
16428.5	10288.4	0.1242508	0.1285987
16428.5	51074.4	0.08678342	0.08982017
16428.5	642819.4	0.02146145	0.02221244
16428.5	57335.4	0.02315174	0.02396187
16428.5	55786.4	0.02315174	0.02396187
16428.5	4218.4	0.03939979	0.04077847
16428.5	342510.4	0.1242508	0.1285987
16428.5	141.4	0.06345785	0.06567838
16428.5	56341.4	0.007652705	0.00792049
16428.5	7728.4	0.05662889	0.05861046
16428.5	10964.4	0.04666126	0.04829405
16428.5	6504.4	0.04666126	0.04829405
16428.5	64798.4	0.04278702	0.04428423
16428.5	9706.4	0.05118686	0.052978
16428.5	3195.4	0.07264158	0.07518347
16428.5	164091.4	0.03639057	0.03766396
16428.5	7739.4	0.02688703	0.02782787
16428.5	253650.4	0.06345785	0.06567838
16428.5	2923.4	0	0
16428.5	147007.4	0.02315174	0.02396187
16428.5	5672.4	0.1242508	0.1285987
16428.5	84662.4	0.08678342	0.08982017
16428.5	7109.4	0.03639057	0.03766396
16428.5	729583.4	0.02146145	0.02221244
16428.5	54539.4	0.02146145	0.02221244
16428.5	112770.4	0.08678342	0.08982017
14209.5	1026.4	0.05320418	0.05506592
14209.5	2063.4	0.04829959	0.0499897
14209.5	51655.4	0.1306372	0.1352085
14209.5	3480.4	0.1428837	0.1478835
14209.5	7538.4	0.07345549	0.07602586
14209.5	5655.4	0.07642565	0.07909995
14209.5	2627.4	0.006830976	0.007070007
14209.5	4361.4	0.08174856	0.08460913
14209.5	23560.4	0.006209592	0.006426879
14209.5	55226.4	0.006938612	0.007181409
14209.5	1478.4	0.06602782	0.06833828
14209.5	65977.4	0.007210072	0.007462369
14209.5	7534.4	0.000854496	0.0008843968
14209.5	161742.4	0.04722243	0.04887485
14209.5	2889.4	0.01477044	0.01528729
14209.5	80774.4	0.08333467	0.08625074
14209.5	9802.4	0.06216413	0.0643394
14209.5	27161.4	0.08937332	0.0925007
14209.5	6046.4	0.05003188	0.0517826
14209.5	2296.4	0.1240702	0.1284117
14209.5	8570.4	0.03031113	0.03137178
14209.5	10057.4	0.03690254	0.03819385
14209.5	9739.4	0.01519196	0.01572356
14209.5	5709.4	0.009579469	0.009914676
14209.5	55527.4	0.004386635	0.004540133
14209.5	10238.4	0.04385145	0.04538591
14209.5	1849.4	0.1438802	0.1489149
14209.5	8085.4	0.000731411	0.0007570047
14209.5	7343.4	0.04395831	0.04549651
14209.5	84932.4	0.0716398	0.07414664
14209.5	80169.4	0.0943539	0.09765556
14209.5	23770.4	0.006562068	0.006791689
14209.5	79073.4	0.02616704	0.02708268
14209.5	1656.4	0.02416534	0.02501094
14209.5	7184.4	0	0
14209.5	220988.4	0.01281499	0.01326341
14209.5	4298.4	0.01637901	0.01695215
14209.5	64771.4	0.01065753	0.01103046
14209.5	162.4	0.06250359	0.06469073
14209.5	9567.4	0.01083551	0.01121467
14209.5	6722.4	0.07550631	0.07814844
14209.5	10847.4	0.04163788	0.04309489
14209.5	23468.4	0.1023535	0.1059351
14209.5	23277.4	0.01922979	0.01990268
14209.5	10146.4	0.01058685	0.01095731
14209.5	9827.4	0.01243842	0.01287367
14209.5	23413.4	0.07981864	0.08261167
14209.5	55954.4	0.0427579	0.04425409
14209.5	10197.4	0.05030898	0.0520694
14209.5	23119.4	0.02928729	0.03031212
14209.5	439.4	0.1120015	0.1159207
14209.5	55700.4	0.05650948	0.05848688
14209.5	23646.4	0.03147707	0.03257853
14209.5	5187.4	0.004358166	0.004510668
14209.5	9919.4	0.03681449	0.03810271
14209.5	5524.4	0.04103626	0.04247221
14209.5	57479.4	0.0287162	0.02972104
14209.5	9181.4	0.03408624	0.03527899
14209.5	960.4	0.01462576	0.01513755
14209.5	811.4	0	0
14209.5	55333.4	0.05696803	0.05896146
14209.5	55666.4	0.002207822	0.002285078
14209.5	9149.4	0.02101621	0.02175161
14209.5	83986.4	0.005090654	0.005268787
14209.5	26071.4	0.1047641	0.1084301
14209.5	1027.4	0.07635332	0.0790251
14209.5	3142.4	0.0258806	0.02678622
14209.5	94039.4	0.03258144	0.03372154
14209.5	7259.4	0.1180242	0.1221541
14209.5	5792.4	0.003436917	0.003557182
14209.5	9842.4	0.009124371	0.009443654
14209.5	6422.4	0.01935161	0.02002877
14209.5	51278.4	0.01819694	0.01883369
14209.5	5879.4	0.04423485	0.04578273
14209.5	10628.4	0.009976578	0.01032568
14209.5	1942.4	0.0105973	0.01096813
14209.5	25820.4	0.04208871	0.04356149
14209.5	9527.4	0.0100619	0.01041398
14209.5	10336.4	0.02849281	0.02948984
14209.5	55299.4	0.006957335	0.007200787
14209.5	57531.4	0.07608027	0.07874249
14209.5	6602.4	0.0763295	0.07900044
14209.5	57551.4	0.009829359	0.01017331
14209.5	23130.4	0.0145939	0.01510458
14209.5	50615.4	0.04917335	0.05089403
14209.5	6367.4	0.0600605	0.06216215
14209.5	10725.4	0.01097761	0.01136174
14209.5	3927.4	0.01115822	0.01154867
14209.5	30000.4	0.1052997	0.1089844
14209.5	51341.4	0.01306265	0.01351974
14209.5	143244.4	0.01958959	0.02027508
14209.5	84614.4	0.08167642	0.08453447
14209.5	57862.4	0.007700047	0.007969489
14209.5	1984.4	0.006368498	0.006591346
14209.5	126308.4	0.03169616	0.03280528
14209.5	92597.4	0.0945187	0.09782612
14209.5	10767.4	0.07474491	0.0773604
14209.5	134553.4	0.0571068	0.05910509
14209.5	3090.4	0.0303773	0.03144027
14209.5	55577.4	0.118357	0.1224986
14209.5	727936.4	0.04313137	0.04464064
14209.5	51307.4	0.06470477	0.06696894
14209.5	84272.4	0.05639508	0.05836847
14209.5	3487.4	0.003137307	0.003247088
14209.5	9628.4	0.07018623	0.07264221
14209.5	775.4	0.1118836	0.1157987
14209.5	645974.4	0.07111843	0.07360702
14209.5	340529.4	0.07264158	0.07518347
14209.5	219285.4	0.0005459105	0.0005650131
14209.5	6870.4	0.04348758	0.04500931
14209.5	54811.4	0.06138254	0.06353045
14209.5	29101.4	0.03838279	0.03972589
14209.5	23201.4	0.07046706	0.07293286
14209.5	7189.4	0.05175043	0.05356129
14209.5	200014.4	0.06768858	0.07005716
14209.5	64399.4	0.1356992	0.1404476
14209.5	80975.4	0.02332248	0.02413859
14209.5	117246.4	0.002378025	0.002461237
14209.5	408.4	0.03538705	0.03662532
14209.5	150350.4	0.04262876	0.04412043
14209.5	3105.4	0	0
14209.5	286077.4	0.004766857	0.00493366
14209.5	2334.4	0.06244084	0.06462578
14209.5	8458.4	0.06408661	0.06632915
14209.5	388730.4	0.05903288	0.06109857
14209.5	8861.4	0.01103474	0.01142087
14209.5	79016.4	0.1286152	0.1331157
14209.5	54863.4	0.09574153	0.09909174
14209.5	444.4	0.05832687	0.06036786
14209.5	3423.4	0.01680067	0.01738856
14209.5	23510.4	0.05304742	0.05490367
14209.5	255738.4	0.02188724	0.02265312
14209.5	55048.4	0.06328846	0.06550306
14209.5	3073.4	0.003937502	0.004075284
14209.5	23105.4	0.0764543	0.07912961
14209.5	80704.4	0.01530577	0.01584135
14209.5	63941.4	0.03527103	0.03650524
14209.5	84318.4	0.04489941	0.04647054
14209.5	55131.4	0.06913833	0.07155764
14209.5	10627.4	0.0001199051	0.0001241009
14209.5	7554.4	0.01816538	0.01880103
14209.5	283337.4	0.01051752	0.01088555
14209.5	55737.4	0.00655563	0.006785027
14209.5	23025.4	0.09939877	0.102877
14209.5	10277.4	0.03430009	0.03550033
14209.5	7341.4	0.01243131	0.01286631
14209.5	9728.4	0.02099607	0.02173077
14209.5	57186.4	0.0728188	0.07536689
14209.5	4782.4	0.1356451	0.1403916
14209.5	4681.4	0.04586725	0.04747225
14209.5	112939.4	0.05992154	0.06201833
14209.5	4478.4	0.008095027	0.00837829
14209.5	83552.4	0.003137307	0.003247088
14209.5	92312.4	0.0324582	0.03359398
14209.5	8930.4	0.001690799	0.001749963
14209.5	65108.4	0.01945133	0.02013197
14209.5	23308.4	0.03405725	0.03524899
14209.5	2553.4	0.05197406	0.05379275
14209.5	148252.4	0.1612242	0.1668658
14209.5	64764.4	0.07446665	0.0770724
14209.5	54462.4	0.04453607	0.04609449
14209.5	29775.4	0.05884517	0.06090429
14209.5	126526.4	0.03198554	0.03310478
14209.5	54796.4	0.06145951	0.06361011
14209.5	51421.4	0.08544117	0.08843095
14209.5	348262.4	0.02243207	0.02321702
14209.5	93134.4	0.104292	0.1079414
14209.5	390874.4	0.001861703	0.001926849
14209.5	163732.4	0.01100318	0.0113882
14209.5	115019.4	0.1838953	0.1903303
14209.5	57524.4	0.06241866	0.06460283
14209.5	114823.4	0.03168327	0.03279193
14209.5	201255.4	0.01019063	0.01054722
14209.5	56751.4	0.01720373	0.01780572
14209.5	388336.4	0.03204523	0.03316656
14209.5	9334.4	0.08265157	0.08554373
14209.5	10922.4	0.009783438	0.01012578
14209.5	4698.4	0.04421018	0.0457572
14209.5	285267.4	0.0073121	0.007567967
14209.5	131965.4	0.02901084	0.03002599
14209.5	875.4	0.159002	0.1645658
14209.5	7021.4	0.04617137	0.04778701
14209.5	8863.4	0.09530569	0.09864065
14209.5	22883.4	0.1240828	0.1284247
14209.5	81689.4	0.01028015	0.01063988
14209.5	23096.4	0.03419766	0.03539432
14209.5	554250.4	0.1104918	0.1143582
14209.5	23641.4	0.03800274	0.03933254
14209.5	9464.4	0.1030281	0.1066333
14209.5	1995.4	0.08583547	0.08883905
14209.5	26151.4	0.09652851	0.09990626
14209.5	25996.4	0.03619729	0.03746391
14209.5	51725.4	0.04821893	0.04990622
14209.5	8899.4	0.07165661	0.07416404
14209.5	339416.4	0.1712688	0.1772619
14209.5	430.4	0.009964959	0.01031365
14209.5	9145.4	0.1070349	0.1107803
14209.5	9230.4	0.183972	0.1904096
14209.5	9242.4	0.1447468	0.1498118
14209.5	113178.4	0.06438293	0.06663584
14209.5	144501.4	0.08306026	0.08596673
14209.5	112476.4	0.007261477	0.007515572
14209.5	7379.4	0.03069325	0.03176727
14209.5	55501.4	0.02765373	0.0286214
14209.5	4440.4	0.0407766	0.04220347
14209.5	5791.4	0.1403059	0.1452155
14209.5	4037.4	0.03716435	0.03846481
14209.5	1389.4	0.1263052	0.1307249
14209.5	10014.4	0.01349049	0.01396256
14209.5	4335.4	0.03889999	0.04026119
14209.5	57595.4	0.03660346	0.0378843
14209.5	56270.4	0.06543431	0.067724
14209.5	6293.4	0.02291572	0.02371759
14209.5	55652.4	0.0630614	0.06526807
14209.5	57610.4	0.02934198	0.03036873
14209.5	151742.4	0.04572829	0.04732843
14209.5	9796.4	0.08431291	0.08726321
14209.5	23135.4	0.06534724	0.06763389
14209.5	55687.4	0.04419213	0.04573851
14209.5	2873.4	0.003801327	0.003934344
14209.5	140766.4	0.04954874	0.05128256
14209.5	6196.4	0.07902899	0.08179439
14209.5	51704.4	0.09438925	0.09769214
14209.5	152137.4	0.1425901	0.1475797
14209.5	5216.4	0	0
14209.5	3223.4	0.07399457	0.07658381
14209.5	6249.4	0.05376659	0.055648
14209.5	3216.4	0.06854072	0.07093911
14209.5	79794.4	0.0358147	0.03706794
14209.5	57185.4	0.05427042	0.05616946
14209.5	79877.4	0.0781249	0.08085867
14209.5	151.4	0.08939649	0.09252467
14209.5	80781.4	0.003137307	0.003247088
14209.5	54328.4	0.1346987	0.1394121
14209.5	5528.4	0.0007128985	0.0007378444
14209.5	23133.4	0.02980208	0.03084492
14209.5	4620.4	0.1993641	0.2063403
14209.5	864.4	0.05716159	0.0591618
14209.5	525.4	0.002787287	0.002884821
14209.5	201191.4	0.1093992	0.1132273
14209.5	221184.4	0.027858	0.02883282
14209.5	10287.4	0.1024921	0.1060785
14209.5	10162.4	0.04491926	0.04649108
14209.5	10755.4	0.01400663	0.01449676
14209.5	134548.4	0.06870009	0.07110406
14209.5	6532.4	0.030286	0.03134578
14209.5	5346.4	0.03668352	0.03796716
14209.5	27143.4	0.1533339	0.1586994
14209.5	25942.4	0.04445808	0.04601377
14209.5	197358.4	0.09658591	0.09996567
14209.5	345274.4	0.06531858	0.06760423
14209.5	2121.4	0.1204476	0.1246623
14209.5	84236.4	0.05650999	0.0584874
14209.5	1191.4	0.003137307	0.003247088
14209.5	59343.4	0.1064161	0.1101399
14209.5	2810.4	0.08254768	0.08543621
14209.5	113452.4	0.05624446	0.05821258
14209.5	23125.4	0.04288361	0.0443842
14209.5	4665.4	0.02633479	0.0272563
14209.5	1869.4	0.09796043	0.1013883
14209.5	22859.4	0.09655402	0.09993266
14209.5	51147.4	0.002116789	0.00219086
14209.5	576.4	0.04410671	0.0456501
14209.5	828.4	0.05282567	0.05467415
14209.5	100132074.4	0.145644	0.1507405
14209.5	192286.4	0.03354334	0.0347171
14209.5	5818.4	0.09659907	0.09997929
14209.5	7376.4	0.04482709	0.04639569
14209.5	23616.4	0.02701587	0.02796122
14209.5	4192.4	0.05935775	0.06143481
14209.5	64084.4	0.0839282	0.08686503
14209.5	4605.4	0.07989294	0.08268857
14209.5	375323.4	0.008490298	0.008787392
6653.5	3091.4	0.02067083	0.02139415
6653.5	331.4	0.001690291	0.001749438
6653.5	29959.4	0.01706657	0.01766377
6653.5	55326.4	0.01227099	0.01270038
6653.5	11051.4	0.02502941	0.02590525
6653.5	387522.4	0.03513431	0.03636374
6653.5	10376.4	0.001803139	0.001866235
6653.5	483.4	0.01679659	0.01738434
6653.5	4191.4	0.0007508473	0.0007771212
6653.5	832.4	0.04141863	0.04286796
6653.5	63933.4	0.0322349	0.03336287
6653.5	4193.4	0.0308855	0.03196626
6653.5	1503.4	0.03324179	0.034405
6653.5	10197.4	0.001690291	0.001749438
6653.5	8243.4	0.03106788	0.03215501
6653.5	10944.4	0.02744493	0.02840529
6653.5	10664.4	0.05277087	0.05461744
6653.5	51125.4	0.03609977	0.03736298
6653.5	55636.4	0.01808996	0.01872297
6653.5	60496.4	0.00742249	0.007682219
6653.5	57092.4	0.01155382	0.01195811
6653.5	56052.4	0.01793834	0.01856604
6653.5	54815.4	0.003735286	0.003865992
6653.5	9563.4	0.01414184	0.0146367
6653.5	54955.4	0.003387232	0.003505759
6653.5	400720.4	0.02632281	0.02724391
6653.5	220992.4	0.01466219	0.01517525
6653.5	8550.4	0.01176776	0.01217954
6653.5	51377.4	0.05277087	0.05461744
6653.5	6677.4	0.003137307	0.003247088
6653.5	5549.4	0.08485105	0.08782018
6653.5	7335.4	0.01427765	0.01477726
6653.5	387521.4	0.01793834	0.01856604
6653.5	11329.4	0.0276608	0.02862872
6653.5	26051.4	0.005716438	0.005916469
6653.5	284058.4	4.440892e-16	4.596289e-16
6653.5	4629.4	0.02598032	0.02688943
6653.5	389114.4	0.02350952	0.02433217
6653.5	55742.4	0.03271254	0.03385722
6653.5	346653.4	2.220446e-16	2.298144e-16
6653.5	79973.4	0.09302789	0.09628314
6653.5	10286.4	0.01691705	0.01750902
6653.5	27249.4	0.01619445	0.01676113
6653.5	5347.4	0.02598032	0.02688943
6653.5	2542.4	0.01407023	0.01456258
6653.5	55796.4	0.1027894	0.1063862
6653.5	56660.4	0.03746742	0.03877848
6653.5	64207.4	0.01589999	0.01645637
6653.5	51085.4	0.1242508	0.1285987
6653.5	6581.4	0.1010991	0.1046368
6653.5	1374.4	0.009939666	0.01028748
6653.5	9152.4	0.002458886	0.002544927
6653.5	7045.4	0.001287488	0.00133254
16850.5	1678.4	0.163995	0.1697336
16850.5	6624.4	0.1672948	0.1731488
16850.5	8314.4	0.07271537	0.07525985
16850.5	2348.4	0.1233311	0.1276467
16850.5	375035.4	0.05072651	0.05250155
16850.5	415116.4	0.07692099	0.07961263
16850.5	85451.4	0.1199028	0.1240984
16850.5	5869.4	0.009170517	0.009491414
16850.5	25829.4	0.0993319	0.1028077
16850.5	3326.4	0	0
16850.5	6497.4	0.1403664	0.1452781
16850.5	113419.4	0.003918872	0.004056002
16850.5	64599.4	0.07005108	0.07250233
16850.5	115509.4	0.1486856	0.1538884
16850.5	65123.4	0.1661922	0.1720076
16850.5	2011.4	0.116421	0.1204948
16850.5	6541.4	0.1807893	0.1871155
16850.5	3009.4	0.1156687	0.1197162
16850.5	200424.4	0.04027995	0.04168943
16850.5	10617.4	0.07166888	0.07417674
16850.5	23350.4	0.08865324	0.09175542
16850.5	376497.4	0.115996	0.120055
16850.5	30837.4	0.2035754	0.2106989
16850.5	11217.4	0.002719341	0.002814496
16850.5	445815.4	0.05944131	0.06152129
16850.5	775.4	0.09418652	0.09748231
16850.5	7035.4	0.2410021	0.2494353
16850.5	51182.4	0.1397886	0.1446801
16850.5	8273.4	0.1450633	0.1501394
16850.5	11313.4	0.09582263	0.09917568
16850.5	1604.4	0.1588496	0.1644081
16850.5	9322.4	0.09202171	0.09524176
16850.5	4478.4	0.0459918	0.04760116
16850.5	55716.4	0.04151334	0.04296599
16850.5	653319.4	0.02768736	0.0286562
16850.5	79709.4	0.1038252	0.1074583
16850.5	140459.4	0.07502808	0.07765349
16850.5	23135.4	0.1016019	0.1051572
16850.5	23612.4	0.1707661	0.1767416
16850.5	150771.4	0.09553073	0.09887356
16850.5	5515.4	0.1257896	0.1301912
16850.5	6327.4	0.03877998	0.04013698
16850.5	256356.4	0.09118808	0.09437895
16850.5	55624.4	0.06434805	0.06659973
16850.5	23324.4	0.05153818	0.05334162
16850.5	79751.4	0.1727951	0.1788415
16850.5	9088.4	0.0645676	0.06682697
16850.5	404217.4	0.002229005	0.002307002
16850.5	27350.4	0.2284491	0.236443
16850.5	9840.4	0.145051	0.1501267
16850.5	4192.4	0.06507679	0.06735398
16850.5	148137.4	0.0652998	0.06758479
19291.5	153222.4	0.2043233	0.2114731
19291.5	9221.4	0.04419237	0.04573876
19291.5	5814.4	0.190697	0.1973699
19291.5	5757.4	0.03368335	0.03486201
19291.5	11079.4	0.1086283	0.1124294
19291.5	169200.4	0.07292281	0.07547454
19291.5	9448.4	0.01365414	0.01413192
19291.5	10472.4	0.2221204	0.2298929
19291.5	387263.4	0.07517591	0.07780648
19291.5	81847.4	0.1187888	0.1229455
19291.5	390980.4	0.1097532	0.1135937
19291.5	27342.4	0.0416366	0.04309356
19291.5	5565.4	0.06636516	0.06868743
19291.5	23199.4	0.2373223	0.2456267
19291.5	27297.4	0.1062239	0.109941
19291.5	643853.4	0.1210432	0.1252787
19291.5	2872.4	0.07545225	0.07809249
19291.5	11127.4	0.05440826	0.05631213
19291.5	51290.4	0.14822	0.1534066
19291.5	5305.4	0.1379238	0.1427501
19291.5	78990.4	0.255312	0.264246
19291.5	23683.4	0.2432769	0.2517897
19291.5	55705.4	0.03219521	0.03332179
19291.5	10671.4	0.3070601	0.3178049
19291.5	7024.4	0.1647167	0.1704805
19291.5	96459.4	0.01828902	0.01892899
19291.5	55082.4	0.02035364	0.02106586
19291.5	51729.4	0.264141	0.2733839
19291.5	29899.4	0.2648746	0.2741431
19291.5	6683.4	0.2453455	0.2539307
17379.5	5315.4	0.004119424	0.004263572
17379.5	5594.4	0.03817333	0.0395091
17379.5	201266.4	0.1025953	0.1061854
17379.5	7067.4	0.2405751	0.2489934
17379.5	387.4	0	0
17379.5	10057.4	0.1740331	0.1801229
17379.5	10155.4	0.00477456	0.004941633
17379.5	64319.4	0.0858703	0.08887509
17379.5	6497.4	0.3285069	0.3400021
17379.5	4298.4	0.01810532	0.01873887
17379.5	23594.4	0.2287914	0.2367973
17379.5	84335.4	0.03025187	0.03131046
17379.5	311.4	0.01087304	0.01125351
17379.5	221785.4	0.01840218	0.01904611
17379.5	4297.4	0.06328333	0.06549776
17379.5	6305.4	0.01056835	0.01093816
17379.5	5524.4	0.1668414	0.1726795
17379.5	7453.4	0.1379216	0.1427478
17379.5	1340.4	0.05709784	0.05909583
17379.5	6541.4	0.3168881	0.3279767
17379.5	899.4	0.1411665	0.1461062
17379.5	7919.4	0.08783413	0.09090764
17379.5	221937.4	0.1342861	0.1389851
17379.5	6047.4	0.2728147	0.2823611
17379.5	3159.4	0.0895058	0.09263781
17379.5	143244.4	0.2208984	0.2286281
17379.5	10658.4	0.0002684764	0.000277871
17379.5	8293.4	0.2279432	0.2359194
17379.5	728492.4	0.06401201	0.06625194
17379.5	11217.4	0.003738674	0.003869499
17379.5	445815.4	0.2180818	0.2257129
17379.5	55670.4	0.1168084	0.1208958
17379.5	26521.4	0.2211429	0.2288811
17379.5	10655.4	0.1098583	0.1137025
17379.5	166348.4	0.01580977	0.01636299
17379.5	129685.4	0.02614103	0.02705577
17379.5	51006.4	0.1810441	0.1873793
17379.5	283985.4	0.2481267	0.2568092
17379.5	9275.4	0.2342603	0.2424576
17379.5	9880.4	0.1598111	0.1654033
17379.5	641649.4	0.08536024	0.08834719
17379.5	100101267.4	0.1462571	0.151375
17379.5	23129.4	0.05128006	0.05307446
17379.5	26147.4	0.08007041	0.08287225
17379.5	51573.4	0.1581265	0.1636597
17379.5	56751.4	0.08181363	0.08467648
17379.5	3106.4	0	0
17379.5	433.4	0.0747395	0.0773548
17379.5	112476.4	0.1934568	0.2002263
